# Wavenumber, Intensity, Intensity Filtered at 125.00 cm width 35.00 order 2
1.569798000000000002e+03,1.142925417000000010e+02,1.554648093759228402e+02
1.570761999999999944e+03,1.151045833000000016e+02,1.572651064905141993e+02
1.571726000000000113e+03,1.157848333000000025e+02,1.588733392035140355e+02
1.572691000000000031e+03,1.163742500000000035e+02,1.603211558882555607e+02
1.573654999999999973e+03,1.169819999999999993e+02,1.616966495020989782e+02
1.574618999999999915e+03,1.177268750000000068e+02,1.630990445305062906e+02
1.575583000000000084e+03,1.186673332999999957e+02,1.645712484567931710e+02
1.576548000000000002e+03,1.197546250000000043e+02,1.660685922334090208e+02
1.577511999999999944e+03,1.208557916999999975e+02,1.674748009511697830e+02
1.578476000000000113e+03,1.218427917000000065e+02,1.686814694015517659e+02
1.579440000000000055e+03,1.226754999999999995e+02,1.696491414933272495e+02
1.580404999999999973e+03,1.234161667000000051e+02,1.704272494306962358e+02
1.581368999999999915e+03,1.241839999999999975e+02,1.711160609958766088e+02
1.582333000000000084e+03,1.250916249999999934e+02,1.718147540994595204e+02
1.583297000000000025e+03,1.261942916999999937e+02,1.725710228808726185e+02
1.584261999999999944e+03,1.274668750000000017e+02,1.733643260792792375e+02
1.585226000000000113e+03,1.288230417000000045e+02,1.741203903812366889e+02
1.586190000000000055e+03,1.301702917000000070e+02,1.747625573720096668e+02
1.587153999999999996e+03,1.314711666999999977e+02,1.752591628524070302e+02
1.588118999999999915e+03,1.327690833000000055e+02,1.756487107464731992e+02
1.589083000000000084e+03,1.341659166999999968e+02,1.760191362137694853e+02
1.590047000000000025e+03,1.357634582999999964e+02,1.764591573923996748e+02
1.591010999999999967e+03,1.376047916999999927e+02,1.770055826618601316e+02
1.591976000000000113e+03,1.396466666999999973e+02,1.776239474522876947e+02
1.592940000000000055e+03,1.417849999999999966e+02,1.782286653535686014e+02
1.593903999999999996e+03,1.439213332999999864e+02,1.787407070599939800e+02
1.594867999999999938e+03,1.460277916999999945e+02,1.791392129539971734e+02
1.595833000000000084e+03,1.481679167000000064e+02,1.794826773229877688e+02
1.596797000000000025e+03,1.504622082999999861e+02,1.798787963989647096e+02
1.597760999999999967e+03,1.530200417000000073e+02,1.804258946258894696e+02
1.598724999999999909e+03,1.558776249999999948e+02,1.811581080563945250e+02
1.599690000000000055e+03,1.589775416999999891e+02,1.820335051617999795e+02
1.600653999999999996e+03,1.622087083000000121e+02,1.829649017664646635e+02
1.601617999999999938e+03,1.654832499999999982e+02,1.838868655659970841e+02
1.602582000000000107e+03,1.688017499999999984e+02,1.848063859291956419e+02
1.603547000000000025e+03,1.722632916999999964e+02,1.858167868841701420e+02
1.604510999999999967e+03,1.760147499999999923e+02,1.870497464349041934e+02
1.605474999999999909e+03,1.801650832999999921e+02,1.886030233773514908e+02
1.606439000000000078e+03,1.847100000000000080e+02,1.904731776754372561e+02
1.607403999999999996e+03,1.895168333000000018e+02,1.925529337641267205e+02
1.608367999999999938e+03,1.943905000000000030e+02,1.946804224401986971e+02
1.609332000000000107e+03,1.991862916999999982e+02,1.967406924091187364e+02
1.610296000000000049e+03,2.038922082999999930e+02,1.987278376427055946e+02
1.611260999999999967e+03,2.086335832999999980e+02,2.007607072504460746e+02
1.612224999999999909e+03,2.136083749999999952e+02,2.030201161541527028e+02
1.613189000000000078e+03,2.189928333000000009e+02,2.056713030572871332e+02
1.614153000000000020e+03,2.248572499999999934e+02,2.087795729947528116e+02
1.615117999999999938e+03,2.311252499999999941e+02,2.122883311675878701e+02
1.616082000000000107e+03,2.376074999999999875e+02,2.160370337705682573e+02
1.617046000000000049e+03,2.441023332999999980e+02,2.198605608491306214e+02
1.618009999999999991e+03,2.504981667000000130e+02,2.236573034030100757e+02
1.618974999999999909e+03,2.567955832999999757e+02,2.274234062665234148e+02
1.619939000000000078e+03,2.630425832999999898e+02,2.311892556602421678e+02
1.620903000000000020e+03,2.692496666999999775e+02,2.349688327770018930e+02
1.621866999999999962e+03,2.753582499999999982e+02,2.387169355582590526e+02
1.622832000000000107e+03,2.812780417000000170e+02,2.423720038010162057e+02
1.623796000000000049e+03,2.869599582999999825e+02,2.458984676127611237e+02
1.624759999999999991e+03,2.924412083000000280e+02,2.493356485984138828e+02
1.625723999999999933e+03,2.978120000000000118e+02,2.527523953748325027e+02
1.626689000000000078e+03,3.031137916999999788e+02,2.561768033959728541e+02
1.627653000000000020e+03,3.082451667000000270e+02,2.595094452813662542e+02
1.628616999999999962e+03,3.129632917000000134e+02,2.625443791056935083e+02
1.629580999999999904e+03,3.169988333000000011e+02,2.650521536149141184e+02
1.630546000000000049e+03,3.202076667000000043e+02,2.669172347800670195e+02
1.631509999999999991e+03,3.226610832999999730e+02,2.682088967083800526e+02
1.632473999999999933e+03,3.246297916999999984e+02,2.691751893207498938e+02
1.633438000000000102e+03,3.264674167000000011e+02,2.701260259891957958e+02
1.634403000000000020e+03,3.284218333000000030e+02,2.712655710234299704e+02
1.635366999999999962e+03,3.304375416999999970e+02,2.725288971991820404e+02
1.636330999999999904e+03,3.321104583000000048e+02,2.735788641578005240e+02
1.637295000000000073e+03,3.329509166999999934e+02,2.740224910330509829e+02
1.638259999999999991e+03,3.327784583000000111e+02,2.737074064869848371e+02
1.639223999999999933e+03,3.318348333000000139e+02,2.728189819533341165e+02
1.640188000000000102e+03,3.305475000000000136e+02,2.717153498156637284e+02
1.641152000000000044e+03,3.292431250000000205e+02,2.706871612531961091e+02
1.642116999999999962e+03,3.279977916999999934e+02,2.698034589763100826e+02
1.643080999999999904e+03,3.266135833000000162e+02,2.688871773649715919e+02
1.644045000000000073e+03,3.247055833000000007e+02,2.676034415738080838e+02
1.645009000000000015e+03,3.219210416999999893e+02,2.656659758712130497e+02
1.645973999999999933e+03,3.182207500000000095e+02,2.630541070457429669e+02
1.646938000000000102e+03,3.139787499999999909e+02,2.600855583281494319e+02
1.647902000000000044e+03,3.097483750000000100e+02,2.572181152082663971e+02
1.648865999999999985e+03,3.058887083000000189e+02,2.547553456269605192e+02
1.649830999999999904e+03,3.023409166999999798e+02,2.526335891406760652e+02
1.650795000000000073e+03,2.986330416999999784e+02,2.504322343000889077e+02
1.651759000000000015e+03,2.941052500000000123e+02,2.475945407726392489e+02
1.652722999999999956e+03,2.883728750000000218e+02,2.438398957848296789e+02
1.653688000000000102e+03,2.817775416999999720e+02,2.394670416048333550e+02
1.654652000000000044e+03,2.752518332999999870e+02,2.352368012861957709e+02
1.655615999999999985e+03,2.696001666999999884e+02,2.318258942361974562e+02
1.656579999999999927e+03,2.650045000000000073e+02,2.294335537730075600e+02
1.657545000000000073e+03,2.611129167000000280e+02,2.277748979164570642e+02
1.658509000000000015e+03,2.573567082999999798e+02,2.263360511168373819e+02
1.659472999999999956e+03,2.532078750000000014e+02,2.246221217183981764e+02
1.660436999999999898e+03,2.483574999999999875e+02,2.223460701897041361e+02
1.661402000000000044e+03,2.428313750000000084e+02,2.195211312567487312e+02
1.662365999999999985e+03,2.369809582999999975e+02,2.164483144657852165e+02
1.663329999999999927e+03,2.312924166999999898e+02,2.135371494373414407e+02
1.664294000000000096e+03,2.261041250000000105e+02,2.110800971563314476e+02
1.665259000000000015e+03,2.214329999999999927e+02,2.090931864261969508e+02
1.666222999999999956e+03,2.170107500000000016e+02,2.073449573811334687e+02
1.667186999999999898e+03,2.124686667000000000e+02,2.055071902986189230e+02
1.668151000000000067e+03,2.075525000000000091e+02,2.033526038830306675e+02
1.669115000000000009e+03,2.022673332999999900e+02,2.008791103899963275e+02
1.670079999999999927e+03,1.968752499999999941e+02,1.982997659198766200e+02
1.671044000000000096e+03,1.917284166999999968e+02,1.959080317216536571e+02
1.672008000000000038e+03,1.870392083000000127e+02,1.938798395614585104e+02
1.672972999999999956e+03,1.827595000000000027e+02,1.921757261851816168e+02
1.673936999999999898e+03,1.786488333000000068e+02,1.905931359841169410e+02
1.674901000000000067e+03,1.744644999999999868e+02,1.889206925912043857e+02
1.675865000000000009e+03,1.701332917000000009e+02,1.870907269851685442e+02
1.676829999999999927e+03,1.657956666999999982e+02,1.852121822316749160e+02
1.677794000000000096e+03,1.617042500000000018e+02,1.834943338593718067e+02
1.678758000000000038e+03,1.580559167000000116e+02,1.820985234746822528e+02
1.679721999999999980e+03,1.548682082999999921e+02,1.810326441400110014e+02
1.680686999999999898e+03,1.519525832999999864e+02,1.801173320955022348e+02
1.681651000000000067e+03,1.489789167000000134e+02,1.790495454101060204e+02
1.682615000000000009e+03,1.456153333000000032e+02,1.775379596146658514e+02
1.683578999999999951e+03,1.417289167000000134e+02,1.754832128677309413e+02
1.684542999999999893e+03,1.375493749999999977e+02,1.730948506851388231e+02
1.685508000000000038e+03,1.335939582999999971e+02,1.708050266401372426e+02
1.686471999999999980e+03,1.303179167000000120e+02,1.690021688378397755e+02
1.687435999999999922e+03,1.278199582999999961e+02,1.677867958699089570e+02
1.688401000000000067e+03,1.258676250000000039e+02,1.669736429801421593e+02
1.689365000000000009e+03,1.241144167000000067e+02,1.662556475738514905e+02
1.690328999999999951e+03,1.222813749999999970e+02,1.653699921614110622e+02
1.691292999999999893e+03,1.202389582999999931e+02,1.641895104855861405e+02
1.692258000000000038e+03,1.180189167000000054e+02,1.627347337556131492e+02
1.693221999999999980e+03,1.157740000000000009e+02,1.611398219078877219e+02
1.694185999999999922e+03,1.136902500000000060e+02,1.595649429458533177e+02
1.695150000000000091e+03,1.118758749999999935e+02,1.581025171802937734e+02
1.696115000000000009e+03,1.102840833000000060e+02,1.567090790899042361e+02
1.697078999999999951e+03,1.087297499999999957e+02,1.552281451750225187e+02
1.698042999999999893e+03,1.070053333000000038e+02,1.534868648014777364e+02
1.699007000000000062e+03,1.050370000000000061e+02,1.514317209134922564e+02
1.699971999999999980e+03,1.029657083000000029e+02,1.491861669502567622e+02
1.700935999999999922e+03,1.010693332999999967e+02,1.469906379815629123e+02
1.701900000000000091e+03,9.956674999999999898e+01,1.450333320790533378e+02
1.702864000000000033e+03,9.847424999999999784e+01,1.433382723581574396e+02
1.703827999999999975e+03,9.762416666999999393e+01,1.417684455941358976e+02
1.704792999999999893e+03,9.678879166999999484e+01,1.401251315965402853e+02
1.705757000000000062e+03,9.580420832999999448e+01,1.382655360391971442e+02
1.706721000000000004e+03,9.463866667000000632e+01,1.361608439364246408e+02
1.707685999999999922e+03,9.339412500000000250e+01,1.339011187970586150e+02
1.708650000000000091e+03,9.224229167000000018e+01,1.316444077516812285e+02
1.709614000000000033e+03,9.132370833000000232e+01,1.295167902632341281e+02
1.710577999999999975e+03,9.066908333000000653e+01,1.275518138619195412e+02
1.711541999999999916e+03,9.018879167000000052e+01,1.256758159799626497e+02
1.712507000000000062e+03,8.972370832999999379e+01,1.237485543464245694e+02
1.713471000000000004e+03,8.911866666999999609e+01,1.216381947253019291e+02
1.714434999999999945e+03,8.829179166999999495e+01,1.192767582097288397e+02
1.715398999999999887e+03,8.728479167000000416e+01,1.167116592774816155e+02
1.716364000000000033e+03,8.626445832999999652e+01,1.140930777658047504e+02
1.717327999999999975e+03,8.543283332999999402e+01,1.116024900385971108e+02
1.718291999999999916e+03,8.488220832999999743e+01,1.093217742645673667e+02
1.719257000000000062e+03,8.453162500000000534e+01,1.071909847256427639e+02
1.720221000000000004e+03,8.420962500000000261e+01,1.050746829328256098e+02
1.721184999999999945e+03,8.378037500000000648e+01,1.028537614528941191e+02
1.722148999999999887e+03,8.320912500000000023e+01,1.004977777512277726e+02
1.723114000000000033e+03,8.255741666999999495e+01,9.806129586265808484e+01
1.724077999999999975e+03,8.193716666999999632e+01,9.565259541979095559e+01
1.725041999999999916e+03,8.144700000000000273e+01,9.336153577083157984e+01
1.726006000000000085e+03,8.111729167000000018e+01,9.122006245190435436e+01
1.726970000000000027e+03,8.089304167000000234e+01,8.918459193083239711e+01
1.727934999999999945e+03,8.066541666999999904e+01,8.716099247069351463e+01
1.728898999999999887e+03,8.033004166999999995e+01,8.506425165975966252e+01
1.729863000000000056e+03,7.984050000000000580e+01,8.285511062519074699e+01
1.730827999999999975e+03,7.923191667000000393e+01,8.056831686099260992e+01
1.731791999999999916e+03,7.861004167000000109e+01,7.830702021517132039e+01
1.732756000000000085e+03,7.809841667000000598e+01,7.617988111669943407e+01
1.733720000000000027e+03,7.775724999999999909e+01,7.424083154027262310e+01
1.734684999999999945e+03,7.753312499999999829e+01,7.244584085111854677e+01
1.735648999999999887e+03,7.729658333000000425e+01,7.069123489373470193e+01
1.736613000000000056e+03,7.693616667000000575e+01,6.888044050472197455e+01
1.737576999999999998e+03,7.642720832999999914e+01,6.699191447853742432e+01
1.738541999999999916e+03,7.583320833000000505e+01,6.508081007229397130e+01
1.739506000000000085e+03,7.526099999999999568e+01,6.324799718880468902e+01
1.740470000000000027e+03,7.480150000000000432e+01,6.157485353970408681e+01
1.741433999999999969e+03,7.448008332999999936e+01,6.008601061860063197e+01
1.742397999999999911e+03,7.424204167000000609e+01,5.873486399236234945e+01
1.743363000000000056e+03,7.398433332999999834e+01,5.743018803271051809e+01
1.744326999999999998e+03,7.361408332999999971e+01,5.609242244771655095e+01
1.745290999999999940e+03,7.309812499999999602e+01,5.469060014808300707e+01
1.746255000000000109e+03,7.247629166999999484e+01,5.326091165074744538e+01
1.747220000000000027e+03,7.183825000000000216e+01,5.188302790850934088e+01
1.748183999999999969e+03,7.127620833000000289e+01,5.064193512237721251e+01
1.749147999999999911e+03,7.083325000000000671e+01,4.957441348527124347e+01
1.750113000000000056e+03,7.047608332999999448e+01,4.865061700417761159e+01
1.751076999999999998e+03,7.011641667000000666e+01,4.779531741615236484e+01
1.752040999999999940e+03,6.967158333000000425e+01,4.693470598422763373e+01
1.753005000000000109e+03,6.911849999999999739e+01,4.604671210199907705e+01
1.753969000000000051e+03,6.850254166999999939e+01,4.516937265680867597e+01
1.754933999999999969e+03,6.790316667000000450e+01,4.437129503698544397e+01
1.755897999999999911e+03,6.738591667000000029e+01,4.371122983802548845e+01
1.756862000000000080e+03,6.696591666999999859e+01,4.320051704006964854e+01
1.757826000000000022e+03,6.659841667000000598e+01,4.279739587667501866e+01
1.758790999999999940e+03,6.620125000000000171e+01,4.242641158329078621e+01
1.759755000000000109e+03,6.570037499999999397e+01,4.202081827262611569e+01
1.760719000000000051e+03,6.507708332999999357e+01,4.156228790317457822e+01
1.761682999999999993e+03,6.438241666999999779e+01,4.109507006235494941e+01
1.762647999999999911e+03,6.371074999999999733e+01,4.070134431201623215e+01
1.763612000000000080e+03,6.314691667000000308e+01,4.045579203693556991e+01
1.764576000000000022e+03,6.272095833000000198e+01,4.038375489235244231e+01
1.765540999999999940e+03,6.239579167000000126e+01,4.045037244086058337e+01
1.766505000000000109e+03,6.209033332999999999e+01,4.057942202015028244e+01
1.767469000000000051e+03,6.172166666999999762e+01,4.069281091190687505e+01
1.768432999999999993e+03,6.124533333000000113e+01,4.074745840573161360e+01
1.769396999999999935e+03,6.067733333000000329e+01,4.075552133026227608e+01
1.770362000000000080e+03,6.008716667000000200e+01,4.077726108426962526e+01
1.771326000000000022e+03,5.956045833000000300e+01,4.088582361342238869e+01
1.772289999999999964e+03,5.914683332999999976e+01,4.112289934346040354e+01
1.773253999999999905e+03,5.882883333000000192e+01,4.147153976994988511e+01
1.774219000000000051e+03,5.853845832999999743e+01,4.187057219306066713e+01
1.775182999999999993e+03,5.820770833000000266e+01,4.225573798174207951e+01
1.776146999999999935e+03,5.781179166999999808e+01,4.260134250333712913e+01
1.777111000000000104e+03,5.737675000000000125e+01,4.292708418525867131e+01
